plant_id,plant_name,country,year,co2_emissions_tons,co2_captured_tons,energy_consumption_kwh,renewable_energy_percentage,revenue_usd,expenses_usd,biodiversity_impact_score,ecosystem_impact_area_ha,species_impacted,reforestation_area_ha,compliance_score,audit_count,women_in_leadership_percentage,investment_social_programs_usd,risk_category,risk_description,mitigation_plan,future_emission_projection_tons,paris_agreement_alignment_score
78416868,"Bradshaw, Cohen and Hudson",Grenada,2017,1314.23,489.06,2951316.53,98.45,5180779.56,12435859.27,1.76,67.6,45,27.5,95.2,2,36.66,60011.73,High,Another least truth huge.,Perform open her always among deep forget.,2605.44,16.72
ef352e47,Payne-Woodard,United Kingdom,2016,505.35,765.52,207517.89,80.17,30647738.87,15724141.87,7.85,11.52,21,75.48,86.71,2,10.28,184183.61,High,Stage simple common while network shake friend.,Number official build easy prepare all.,2549.39,50.62
2779e79a,"Green, Mata and Gross",Namibia,2022,1481.67,323.1,2538070.05,53.74,17351412.24,15932296.71,4.59,88.65,1,86.84,83.91,3,18.31,322654.05,Medium,Man mother pull the sign.,Avoid short what design note suddenly.,2636.23,34.24
c31f22aa,"Ramos, Cunningham and Sellers",Guatemala,2016,2259.0,613.22,1891795.83,30.51,17961556.93,13321302.53,4.48,84.38,44,1.3,93.83,3,34.84,122475.26,High,Artist rate mouth along reach.,Shoulder rest camera call physical ability role.,3841.04,23.03
89f02c35,Reyes Group,Serbia,2018,2218.36,189.13,1037038.69,27.15,6301519.7,8316324.07,7.82,6.4,28,83.12,79.78,2,13.94,447074.05,High,Democrat blue my heart.,Claim anyone consider.,2992.32,78.58
6628de0e,Patterson-Garner,Namibia,2020,4915.02,151.78,3319363.48,16.02,45697299.18,10623457.21,8.65,93.41,34,82.53,71.96,1,47.71,436186.92,Low,Store any garden study job concern time head.,Occur agreement significant become we store bar.,3440.98,27.69
0665c299,Morales-Powell,Georgia,2022,3384.28,517.52,159975.01,43.87,4339428.74,6075140.26,8.98,40.81,47,22.86,76.68,3,22.24,185581.11,Medium,Store score happy authority.,Science task heavy officer strategy who act.,2351.99,57.07
88309627,Mejia Inc,India,2016,3095.85,836.76,3795277.69,64.26,45252994.84,8944562.64,6.42,85.85,9,95.4,78.97,3,18.42,74408.99,High,Technology reality again.,Personal Mrs role bag finally.,779.49,76.77
7c56cdb8,Marquez Group,Myanmar,2019,2714.98,976.21,2340473.5,38.91,28488381.9,1218003.1,1.45,26.3,28,68.91,83.13,3,35.17,393906.55,Low,Rather size leave officer ready.,This evidence too amount rise old everything.,3340.66,42.45
570545d7,Thomas Inc,Micronesia,2023,2422.63,542.96,148587.41,85.54,49455062.29,7807235.34,5.28,99.19,28,15.37,97.35,3,14.63,386665.39,Medium,Fish read bar memory.,Improve among provide article high.,2483.74,6.52
350da227,Adams-Schroeder,Liberia,2017,3227.27,304.91,4188594.66,36.75,19054321.93,10215690.83,7.45,79.63,50,36.8,77.89,4,25.99,130764.99,Medium,Ever each friend rise.,Other mind somebody fact.,3289.46,87.04
9bcb1e58,Carter-Chase,Lesotho,2021,4790.24,495.5,1505968.78,86.03,28373295.18,5427778.47,5.0,95.33,23,45.08,97.6,3,44.48,467079.36,High,Between focus these free thing also floor.,List picture little quite prevent author.,2092.71,81.98
f77426e1,"Sanchez, Jones and Mueller",Antigua and Barbuda,2023,4016.93,147.15,3547268.37,62.34,22304938.89,7130285.08,6.56,43.31,47,66.66,90.25,4,40.25,262990.36,Medium,Expect more during.,Million degree join trade purpose fall much cost.,2118.6,57.74
cc0d199b,Estrada-Morgan,Ireland,2015,2755.24,877.31,1079190.97,18.25,22712879.66,3063397.41,7.07,33.39,33,39.53,74.82,1,19.3,376021.22,Low,Film professor difficult small standard it public.,System from her student bad mean.,1036.82,51.3
5d6f4ed5,Williams-Taylor,Uganda,2017,4765.41,235.25,3441598.54,17.15,34102484.29,1741017.39,1.79,79.96,8,19.35,96.34,3,43.03,368091.47,Low,Form politics field develop physical mission firm.,Where medical seat seat part staff.,3290.68,84.69
a75b9abb,"Whitney, Cooper and Chambers",Marshall Islands,2016,1640.11,720.38,422745.01,68.59,42761343.93,3486117.33,6.4,54.75,21,28.3,80.77,1,13.31,344275.12,Medium,Want above officer lawyer pay.,Image attention game happen year writer anything.,4191.97,92.64
cb1ce997,Edwards PLC,Madagascar,2018,2596.63,126.77,4005752.7,42.22,41311998.39,18244781.98,5.03,86.89,29,29.03,86.31,4,29.2,267581.52,Low,Every decade on light already three.,Commercial wait form last case investment provide.,2550.1,84.01
fa4f4385,Hicks Ltd,Chad,2021,4348.57,917.46,2695833.98,96.36,43953548.33,7704922.2,4.13,66.93,33,17.35,85.95,4,36.82,24237.18,Medium,Weight mouth water from arm happen onto.,Allow human politics probably.,2713.66,31.36
38d7cf7e,"Miller, Lyons and Stewart",Finland,2015,4508.99,711.14,4063089.8,44.41,6155980.88,4174560.29,4.94,4.39,44,56.47,86.0,5,19.0,250571.22,Medium,Line a vote say back rule sit.,Last short professional you go business.,1963.45,50.8
e4b1eb17,"Glover, Schultz and Wolfe",Reunion,2019,1044.0,636.33,4473311.4,34.85,20349219.19,14999909.52,7.36,65.67,30,43.01,82.67,4,37.59,166963.98,Medium,Mention according today protect argue dark.,Open admit partner order.,4071.72,81.38
62f79f3d,"Spencer, Sanchez and Edwards",Algeria,2018,3779.76,186.37,3302592.23,85.98,27686908.24,14134003.3,6.61,46.26,39,92.49,96.32,2,31.82,155287.0,High,Campaign company president.,Land state open land decade enter.,4084.39,81.45
8311c27c,Luna Inc,Iceland,2021,3808.99,200.52,3040099.2,92.21,22429470.65,13537515.06,4.58,56.63,40,99.92,82.45,4,47.3,93057.27,Medium,Walk although put live article four there.,Always wife move daughter scientist country.,4001.18,13.2
27bfdea1,Rodriguez Inc,French Polynesia,2023,1254.7,506.73,1388803.77,42.51,24234372.71,8989411.98,1.26,16.54,30,78.4,71.81,1,47.88,77111.79,High,Assume cultural old question site describe detail.,First discuss street project relate because speech four.,3258.21,8.4
d2ad82d8,"Franklin, Fernandez and Best",Uganda,2022,3669.22,587.41,498060.65,17.19,4486171.23,12390585.24,5.33,5.29,45,2.4,86.76,4,38.76,79736.67,Medium,Federal hair candidate after ability.,Recognize girl care positive film.,1300.31,2.35
07a7204e,"Livingston, Aguirre and Rivera",Senegal,2018,3598.17,993.02,1349623.8,27.73,10847262.81,17258618.88,8.81,8.59,6,64.52,85.12,1,15.78,168472.23,Low,Carry when good lot board.,Himself prevent thank officer money space.,2524.82,22.05
2ab7492c,Thomas-Roberts,Panama,2018,1047.52,707.14,4161034.18,43.11,12446757.4,15862089.53,5.95,47.64,46,46.78,87.47,3,38.1,275071.77,High,Work necessary where draw support piece summer economic.,Use degree minute according.,3770.4,85.91
07aba93f,Jones-Morales,Turkmenistan,2018,964.8,727.9,608762.55,79.18,37825516.18,15992961.33,7.79,29.72,50,27.68,83.36,3,36.57,114204.22,High,From look wish difference mean available not.,Pm hundred project picture maintain help real expect.,934.3,94.34
23090b6a,"Hughes, Hays and Dixon",Turks and Caicos Islands,2023,4913.51,453.32,245100.24,95.87,39100627.05,16453096.08,3.04,58.59,15,90.46,79.8,3,46.33,397942.68,Low,Much message vote benefit ability side.,Effect tonight somebody station.,4594.21,32.01
86664aec,Velasquez Inc,Samoa,2020,3442.5,988.22,3375600.81,98.47,15135843.85,3685913.93,2.86,6.71,47,34.04,96.33,2,48.07,87533.24,Medium,Trouble or impact degree begin good six.,Agency once break meet.,4081.06,92.8
a717b2a0,Brown-Larson,Sweden,2018,4963.09,657.3,1817191.02,44.5,33860073.7,19490422.17,7.13,12.61,33,76.86,85.31,5,18.2,152011.44,Low,Forget must plan series politics later project.,Central especially what table question.,956.25,6.17
5ec32c7c,"Davies, Jackson and Nelson",Mongolia,2019,2505.26,974.11,530169.5,41.29,45544086.54,17911707.9,2.49,7.33,5,30.7,80.62,2,46.52,423597.73,Medium,And writer walk manager.,Expert PM should party building lay record management.,2378.7,74.9
2fff1950,Anderson-Flores,United Kingdom,2018,4349.64,524.55,1925550.49,10.85,14482698.51,11660213.7,2.5,18.38,20,15.11,97.61,5,12.5,130136.16,Low,Role value particular table.,Least grow us with prove democratic everything under.,930.91,54.56
7d4db035,"Mooney, Lopez and Henry",Guinea-Bissau,2023,2930.37,569.72,1950060.81,73.69,47284967.83,13491184.64,4.3,98.94,27,52.48,88.73,2,29.64,348201.62,High,Manage else money.,Shoulder upon everyone value compare.,4071.87,92.47
1ddb5256,Sanchez Ltd,Saint Vincent and the Grenadines,2015,4562.8,971.21,4234020.21,69.11,21790962.71,8899328.61,1.31,46.52,9,95.6,77.72,3,23.14,149239.12,Medium,Mother but cold nothing series.,President worker strategy.,506.67,35.82
f9f61306,Donaldson-Williams,Pakistan,2016,1785.4,961.82,2289201.33,55.55,25184201.9,8895701.37,3.1,78.9,21,0.76,89.1,5,40.55,290738.99,Low,Who service personal plant.,Sense where feel then ok.,4684.35,53.11
b70a7a95,Smith-Nunez,Venezuela,2022,4763.75,580.91,1102111.39,56.87,22555019.95,19130254.59,5.43,86.64,2,12.12,84.84,4,30.96,425278.06,Medium,Film sometimes head memory.,Indeed to everyone girl dinner marriage.,2221.21,96.23
9a1709f9,"Martinez, Hernandez and Perkins",Christmas Island,2015,883.84,728.38,2575468.07,86.03,14556674.91,7085027.71,8.95,62.16,7,64.58,79.18,2,17.41,209612.75,Low,Bring to glass support reality act foreign.,Develop around address step away.,2882.39,64.78
dbdcff65,Gonzalez PLC,Norway,2021,4568.72,395.27,2133380.9,67.55,25163896.56,17067497.54,9.83,90.44,48,92.25,96.01,2,36.0,385469.87,Medium,Most science matter join board American doctor.,Here away issue assume.,3534.88,29.72
13db7238,Eaton-Ferguson,Trinidad and Tobago,2022,1131.16,975.74,4156745.05,27.22,42584313.65,19827527.67,9.64,70.68,46,6.64,91.96,2,32.58,347782.64,High,Eight out protect tree remember onto big.,Reach around party wife.,1256.22,89.1
e783f196,Velasquez Ltd,Cuba,2017,4398.88,500.03,2188107.64,78.07,22774981.26,856653.95,8.64,23.06,8,59.52,91.04,2,10.54,146677.5,Medium,Seven collection down enough.,Product foot member summer entire pull.,4760.42,6.68
c6140c9c,Jensen Inc,Palestinian Territory,2022,820.37,810.01,1314306.97,59.66,11477529.77,2180492.18,2.85,22.1,22,87.91,88.24,1,24.5,107839.12,High,Find economic senior everybody stage prevent finish tough.,Issue out drive with.,1957.98,52.69
cceffcb9,Adams Ltd,Tokelau,2023,2003.94,994.13,4528653.47,67.6,2625906.69,10495094.17,5.04,10.82,38,53.72,89.97,2,40.48,343913.41,High,How low young defense others.,Body specific boy suddenly fly.,3517.27,4.44
abae21ae,Hill-Moran,Brunei Darussalam,2020,1867.13,431.69,3515556.17,14.94,9062023.92,17697305.86,8.45,51.35,32,21.99,84.49,5,34.05,439852.97,Medium,Yet perhaps movie conference make.,Plan go happen year man which star culture.,1260.21,47.1
7c5242c4,Walker-Barton,Ethiopia,2019,2902.1,531.05,4522943.13,47.53,38219125.06,10961177.32,4.84,97.57,41,28.89,84.43,3,41.98,461884.54,Medium,Form former environment about fear left apply analysis.,Economy different marriage real.,2645.89,72.48
2209c627,"Hernandez, Brown and Mcdonald",Greenland,2021,577.99,787.24,4662466.07,72.98,19943823.56,6462873.91,9.07,43.39,47,86.96,93.91,1,47.36,277692.78,High,Big writer contain team final.,Floor note shake western call.,2650.8,88.28
768f2b16,Lewis LLC,Norfolk Island,2023,4984.67,734.05,2788247.77,28.97,12077155.81,10346330.25,9.09,72.17,45,64.08,77.93,5,39.53,277918.37,Low,Available office force management well.,Case husband partner special.,4044.58,57.36
e7c13b94,Sosa Group,Saudi Arabia,2016,2850.77,271.24,1973961.98,29.96,41451591.06,2059278.38,9.01,45.71,11,47.54,73.87,3,23.18,261075.56,Low,Billion parent participant approach.,Black just goal begin hold.,3069.92,89.68
c02e5bcf,Diaz-Carroll,Tajikistan,2021,1068.07,356.15,1809933.33,19.05,14250073.21,6533487.17,5.97,29.79,19,47.79,98.35,3,23.71,43468.74,Low,Happy action dream great goal student expect.,Every western interesting network.,3486.04,10.38
896f7b33,"Brady, Zimmerman and Daniels",Bosnia and Herzegovina,2018,2840.21,154.65,4177173.1,26.93,28584698.51,8659502.83,8.41,96.63,19,73.16,98.22,4,23.88,20393.02,Medium,Later suffer others dark few.,Executive data job increase.,1094.1,33.45
421a489d,"Brown, Gibbs and Howell",Burkina Faso,2022,746.66,382.65,3176154.5,71.8,48237719.2,19418002.63,5.49,52.47,1,2.03,72.52,1,32.5,221335.45,Low,Tough head alone appear list much push.,Tend eat article.,3742.37,4.19
e97053d0,Johnson-Mcdaniel,Colombia,2015,3733.81,857.79,3735684.41,22.13,16596107.01,19213528.77,1.11,50.25,13,77.92,99.7,1,11.69,144201.77,High,Determine position drive might benefit prove especially.,Matter resource whose something product including.,4150.32,53.4
ee667ad0,Gomez Inc,Algeria,2022,4573.76,539.73,3511721.38,53.27,4610373.67,7913964.14,4.91,29.29,32,55.0,77.36,1,25.28,69344.97,Low,Research war change decade.,Allow step sign buy.,1676.53,88.14
6a0b68a8,Roman-Liu,Rwanda,2019,2708.86,596.41,1384004.26,14.68,34975668.87,5692395.75,7.41,63.26,43,8.36,80.99,3,38.35,106721.9,Medium,Example decision property commercial.,Know despite president realize south.,1245.56,18.74
6928d8dd,Parker PLC,Kenya,2016,609.57,921.33,1653392.08,22.32,17489588.04,1305731.52,4.0,53.51,3,78.55,99.44,2,44.24,155409.18,Low,Draw look add matter.,Organization quite continue administration level someone.,1925.87,21.47
69a0ada2,"Collier, Khan and Powers",Montenegro,2021,4579.47,211.43,4941591.06,64.04,32221726.25,12859067.99,4.06,24.99,22,94.3,93.02,3,10.29,261954.23,Low,Skin practice among leave.,Firm challenge talk answer face life my.,3561.88,31.67
2ba6e575,Stephens-Hammond,China,2017,4669.59,208.98,1525077.24,30.97,40150688.32,5464535.21,2.64,42.02,18,1.53,92.46,1,17.58,282195.41,Low,Market probably yourself technology medical.,Happen when receive while nothing big.,2094.14,71.54
f157e044,"Weeks, Taylor and Wolfe",Saint Kitts and Nevis,2015,1680.85,460.96,2520880.16,71.39,12450796.48,15355193.59,9.83,9.87,31,91.08,93.14,3,19.4,380250.82,High,Everybody beat career other.,All hold six source wind.,2024.6,15.39
9518544b,"Johnston, Anderson and Rivers",Cayman Islands,2021,2565.81,944.37,2231671.7,59.2,43018926.44,6310394.12,4.3,59.24,26,71.13,74.41,5,22.81,218821.54,Low,Raise forward role.,Compare generation home case recently modern.,2004.77,99.08
b49e079f,"Martin, Bradley and Gibson",Czech Republic,2021,567.0,398.84,2244115.68,73.33,13664195.95,8166550.99,1.35,67.57,21,5.87,90.73,2,38.59,28441.39,Medium,Animal less result size court consumer.,Myself student item similar.,695.15,98.54
2b63aefd,"Archer, Oneal and Anderson",Morocco,2022,4584.1,950.97,3659382.42,52.35,19658344.51,8444954.91,9.45,97.29,36,70.8,95.27,4,26.53,135284.12,Medium,Right civil open in why.,Draw wide so exactly result.,2570.48,33.31
bc75b488,Williams LLC,Saint Kitts and Nevis,2018,3873.9,961.91,2886912.53,69.18,41747831.65,7748447.35,3.01,38.56,1,13.28,80.43,5,35.12,438160.85,Medium,Knowledge concern contain today real.,For six ability news record.,4294.07,22.43
647fb1fe,Cook-Thomas,Hungary,2022,865.01,162.65,3834605.73,31.71,36868897.74,12425696.58,1.83,45.89,0,85.48,96.88,3,24.17,418822.53,High,Strategy body discuss take field.,Guess human audience of medical everything.,2071.58,89.96
8b4dcf05,Edwards Ltd,Congo,2017,4480.2,775.1,274150.16,47.33,49191557.05,17676683.3,7.86,86.16,38,23.37,91.14,4,36.23,407714.43,Low,Peace notice that region amount.,All education response power night left.,452.77,81.29
98e2ce76,"Garcia, Smith and Mcgee",United States Virgin Islands,2016,3381.66,186.42,3781260.78,54.75,21124749.18,12112808.43,8.78,65.33,22,51.21,74.61,4,25.33,108512.48,Medium,Song reduce believe smile pull PM commercial.,Main clear hope performance his.,1903.74,22.06
95967a87,"Garcia, Henderson and Jones",Guinea-Bissau,2015,1767.67,855.42,3334793.02,87.8,49016586.25,6298283.59,8.5,26.63,26,80.79,77.75,1,15.61,48710.75,Medium,Memory else national imagine control smile.,Owner south feel sense.,3640.24,67.69
fe94c07b,Montoya Group,Honduras,2019,4457.17,481.27,2028693.53,64.57,6167875.36,17253779.02,1.34,53.28,39,92.81,97.7,4,14.48,376902.46,Medium,How recognize sea learn son develop price.,Price care near scientist very economy form.,1225.57,78.19
58bd7f43,Jackson-Lewis,Syrian Arab Republic,2015,1218.47,956.46,2460217.57,17.9,38472440.22,4707597.73,6.23,88.07,22,17.39,87.26,5,31.98,357113.36,High,Response focus away must.,None offer baby subject.,922.87,91.25
bcce7f7f,Ashley Ltd,Guyana,2017,1674.4,429.09,2348294.94,77.38,49077703.78,11248900.65,4.04,62.23,1,94.38,90.04,1,30.87,206289.0,Low,Usually would behind need they.,Know cup street.,3062.2,6.17
63f87808,King-Davis,Sudan,2016,4335.91,484.76,2428302.94,11.91,1514461.99,15787723.9,5.81,72.36,30,38.07,79.6,2,45.35,459719.09,High,Military north anyone fine help sometimes.,Reason these benefit campaign yet suddenly leg.,932.89,20.61
30e18fdd,Lopez and Sons,Iceland,2016,4119.44,127.16,2460455.28,56.0,22512676.24,5745776.95,4.07,2.99,28,91.94,72.78,1,49.31,367019.27,High,Edge fine father street air project.,Born sport financial study behavior near defense property.,972.33,35.3
b7750585,Torres Group,Madagascar,2023,4480.73,360.81,1756794.09,30.09,8458780.05,12480841.42,3.33,46.79,21,51.34,86.94,4,47.42,194737.81,Low,Car place level inside player.,Beat culture city save accept heart pay.,2154.3,72.76
49e20d15,Jacobs Group,France,2015,3913.01,338.98,4224427.17,92.08,29880004.55,5465486.28,5.05,14.64,17,29.84,71.17,1,20.3,222823.96,Medium,Everything can upon admit deep identify.,Article offer thousand value difficult among treat until.,4677.51,33.68
d350d359,"Johnson, Erickson and Shelton",Guyana,2016,3496.93,820.84,650987.25,63.21,26574761.57,16510876.97,7.19,58.11,42,13.47,85.19,5,25.63,71827.68,Low,Behavior mind herself push stuff magazine else necessary.,President state interesting decide do personal.,1349.45,61.62
0787c52a,Eaton-Garcia,Trinidad and Tobago,2016,1078.96,950.3,4391021.37,97.86,9514272.96,2583059.33,1.82,41.21,26,3.55,72.38,2,29.8,91380.75,Low,Likely interest week hope lead maintain whole.,Tough push a.,2786.02,46.01
725ce2c3,Harrison Ltd,Cuba,2017,1928.62,61.65,3003022.67,38.9,18680885.83,19894943.78,5.85,59.96,22,69.03,96.55,3,30.52,230334.2,Medium,Remain wrong significant must middle test tree program.,Along try staff.,3854.88,90.16
8bf457b3,Santos Ltd,Cote d'Ivoire,2021,2952.87,248.75,3941046.39,54.74,22864675.95,12718287.24,4.17,57.54,40,1.03,75.16,3,33.38,372203.18,High,Success standard dinner food meeting news continue.,Kind table foreign garden rule.,3131.46,19.06
b819bcfa,Wright-Bowman,Latvia,2016,3172.72,679.76,3626700.21,81.01,10394365.58,15201113.98,4.09,50.26,36,20.71,83.02,1,23.48,378726.93,Medium,Hold interesting career customer difficult.,Smile too no describe fact discussion.,1240.71,7.08
14cf2519,"Wallace, Brown and Durham",Tokelau,2015,591.78,967.87,1042286.78,90.54,6741559.07,13956125.3,3.23,3.95,20,9.78,72.79,3,43.31,332310.23,Medium,Ten writer pay certainly town.,Tree dinner why door five make improve different.,2066.91,15.09
646d83d7,Jones-Ruiz,Central African Republic,2019,3162.42,683.86,3515129.92,17.1,39254888.08,15850973.99,8.21,2.66,41,73.82,78.88,1,42.66,366198.78,Low,Popular common help safe southern ahead.,The thus social fly almost top agent.,2860.11,87.59
c208cd87,Bradford-Cowan,French Guiana,2016,3877.96,921.61,2648543.09,21.78,28878581.03,15380367.36,6.14,28.63,45,84.61,80.51,1,19.51,23371.19,High,So prevent affect mean join.,Where alone nature appear talk down.,3625.05,62.61
eb727a68,Simmons PLC,Japan,2017,3186.07,156.43,4389721.65,34.48,27497135.54,3293531.14,6.13,1.77,36,39.62,84.69,2,30.13,107205.09,Low,Care difficult argue nation many effect country.,Half ball where source address mother experience.,1068.66,36.02
